id,fname,lname,gender,age,nationality,airport_name,country_code,country_name,continent_code,continent_name,departure_date,airport_code,pilot_name,status,
nEZm6v,Elna,Watkinson,Female,29,China,Groennedal Heliport,GL,Greenland,EU,Europe,-2121654,JGR,Cristabel Fortoun,On Time,
9X3EnH,Ryon,Grosvenor,Male,40,China,San José Airport,GT,Guatemala,NAM,North America,7/28/2022,GSJ,Ian Snelling,On Time,
fDSdE9,Kerby,Thomlinson,Male,78,China,Cà Mau Airport,VN,Viet Nam,AS,Asia,6/23/2022,CAH,Horst Arpe,Cancelled,
1Y9kdo,Eugene,Corkel,Male,86,Angola,Austin Municipal Airport,US,United States,NAM,North America,2/14/2022,AUM,Annabella Aspray,On Time,
cHtPWi,Dory,Horbart,Female,22,China,Istanbul Airport,TR,Turkey,AS,Asia,9/26/2022,IST,Asia Sewter,Cancelled,
wnBLpA,Carlos,Steiner,Male,55,Democratic Republic of the Congo,Matsumoto Airport,JP,Japan,AS,Asia,-2389353,MMJ,Willette Freke,Delayed,
6dxRvR,Valerie,Woodcock,Female,29,Peru,San Gabriel Valley Airport,US,United States,NAM,North America,8/29/2022,EMT,Che Tommis,On Time,
7Oj2Z5,Felizio,Bilbrooke,Male,75,Portugal,Kavanayen Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,6/20/2022,KAV,Celinka MacLardie,Delayed,
0jKghf,Erwin,Kilgrew,Male,24,Peru,Dole-Tavaux Airport,FR,France,EU,Europe,9/16/2022,DLE,Pepita Rubartelli,Cancelled,
ayStd5,Corliss,Breadmore,Female,67,Portugal,Sterling Municipal Airport,US,United States,NAM,North America,7/26/2022,STK,Flore Yakovl,Delayed,
Jyyk73,Brandie,Harflete,Female,15,Brazil,Dandong Airport,CN,China,AS,Asia,03.03.7249,DDG,Kelley Bonallick,On Time,
jPqVVN,Parsifal,Franchyonok,Male,22,Iceland,Ramstein Air Base,DE,Germany,EU,Europe,5/28/2022,RMS,Harris Biaggioli,Delayed,
sz1JLy,Omero,MacKilroe,Male,70,Philippines,Beijing Capital International Airport,CN,China,AS,Asia,-2477653,PEK,Gery Cater,Cancelled,
wzWATY,Kiele,Wellington,Female,72,France,Franklin Municipal-John Beverly Rose Airport,US,United States,NAM,North America,3/20/2022,FKN,Gunter Hubber,Delayed,
YZRTBZ,Aurelie,Rushbury,Female,21,China,Old Crow Airport,CA,Canada,NAM,North America,2/25/2022,YOC,Lyman Bramwich,Delayed,
3UXtCj,Nikkie,Hatje,Female,15,Colombia,Stockholm-Arlanda Airport,SE,Sweden,EU,Europe,3/20/2022,ARN,Eden De La Coste,Delayed,
9l91Xd,Raimundo,Burniston,Male,23,Afghanistan,Oberpfaffenhofen Airport,DE,Germany,EU,Europe,-2218954,OBF,Simone Durtnal,Delayed,
zyLwgL,Nicolina,Dimond,Female,53,France,Ann Arbor Municipal Airport,US,United States,NAM,North America,3/31/2022,ARB,Itch McConnachie,On Time,
RvEXTC,Bev,Elliker,Female,82,Czech Republic,Man Airport,CI,Côte d'Ivoire,AF,Africa,7/29/2022,MJC,Melva Wyson,Delayed,
05aGOH,Rozina,Chillingsworth,Female,75,Portugal,Salerno Costa d'Amalfi Airport,IT,Italy,EU,Europe,15.06.7252,QSR,Cecily Haggas,Delayed,
0wjAAw,Romeo,Robak,Male,57,South Korea,Cassidy International Airport,KI,Kiribati,OC,Oceania,7/18/2022,CXI,Hamish Paulmann,Delayed,
Pdkh65,Wayne,Coverdale,Male,66,Philippines,Arad International Airport,RO,Romania,EU,Europe,3/18/2022,ARW,Lauraine Sweedland,Delayed,
nMQBvI,Chrissie,Corriea,Female,3,China,Claremont Municipal Airport,US,United States,NAM,North America,-2325453,CNH,Aleksandr St Ange,Delayed,
xQe3p2,Juan,Drew,Male,89,China,Mohéli Bandar Es Eslam Airport,KM,Comoros,AF,Africa,1/14/2022,NWA,Harli Damrel,Delayed,
pAtTWn,Sada,McTrusty,Female,5,China,Lese Airport,PG,Papua New Guinea,OC,Oceania,8/21/2022,LNG,Goldarina Bassill,On Time,
PhqUDY,Glenden,Olenin,Male,17,Honduras,Springvale Airport,AU,Australia,OC,Oceania,06.12.7257,KSV,Meredith Alennikov,Cancelled,
ugmjap,Ceil,Snyder,Female,7,Indonesia,Bella Bella (Campbell Island) Airport,CA,Canada,NAM,North America,9/21/2022,ZEL,Henrietta Traske,On Time,
oSnvV7,Becki,Vasyukhin,Female,35,Kosovo,Larnaca International Airport,CY,Cyprus,AS,Asia,9/16/2022,LCA,Aime Gorman,Delayed,
qNr4Td,Charla,Haddacks,Female,9,Tanzania,Phuket International Airport,TH,Thailand,AS,Asia,2/20/2022,HKT,Lucy Hackleton,On Time,
BsufAZ,Paxton,Kettlestring,Male,55,Brazil,Abadan Airport,IR,"Iran, Islamic Republic of",AS,Asia,28.04.7265,ABD,Michell Schruyers,On Time,
Afq9dW,Collete,Cancott,Female,31,Philippines,Seunagan Airport,ID,Indonesia,AS,Asia,-2103254,MEQ,Dell Jeayes,Delayed,
2OfLpp,Adiana,Culcheth,Female,86,China,Bazhong Enyang Airport,CN,China,AS,Asia,23.09.7252,BZX,Aharon Roof,Delayed,
Fqfhbi,Kacie,Gunney,Female,57,Indonesia,Montpellier-Méditerranée Airport,FR,France,EU,Europe,-2182454,MPL,Fonsie Shutler,Delayed,
rZCAUM,Silvano,Whybray,Male,39,Costa Rica,El Tari Airport,ID,Indonesia,AS,Asia,8/18/2022,KOE,Burl Fleming,Delayed,
7z3ijH,Cobb,Rugge,Male,53,Philippines,Tioga Municipal Airport,US,United States,NAM,North America,18.01.7265,VEX,Janetta Goodban,Cancelled,
vEdNCx,Hartley,Prichard,Male,65,Indonesia,Three Rivers Municipal Dr Haines Airport,US,United States,NAM,North America,4/22/2022,HAI,Berkley Fagan,Cancelled,
nrh2sK,Ignacius,Storr,Male,81,Afghanistan,Weifang Airport,CN,China,AS,Asia,-2097154,WEF,Mathian Howorth,Delayed,
rAI19J,Reta,Twiddell,Female,61,Brazil,Am Timan Airport,TD,Chad,AF,Africa,-2066654,AMC,Vivian McArdell,Delayed,
JlzylB,Ase,Nilles,Male,10,Bolivia,Tokat Airport,TR,Turkey,AS,Asia,-2066654,TJK,Ashley Glashby,On Time,
QFVz9m,Lethia,Bransgrove,Female,1,Sweden,Youngstown Warren Regional Airport,US,United States,NAM,North America,7/22/2022,YNG,Karee Halsworth,Cancelled,
V6KarD,Maurizia,Allot,Female,18,Indonesia,Lamen Bay Airport,VU,Vanuatu,OC,Oceania,4/29/2022,LNB,Dulce Sparkwill,Delayed,
k4yutZ,Carter,Yates,Male,77,Netherlands,Buin Airport,PG,Papua New Guinea,OC,Oceania,-2133654,UBI,Hashim Brydie,Delayed,
fL0bgt,Lin,Fiveash,Male,15,Moldova,Butler Memorial Airport,US,United States,NAM,North America,4/16/2022,BUM,Nicky Fulloway,On Time,
WWbnx7,Bethanne,Sallan,Female,57,Japan,Mara Lodges Airport,KE,Kenya,AF,Africa,-2404653,MRE,Susie Coalburn,Delayed,
YmGGz1,Mitch,Cosby,Male,27,Indonesia,Ifuru Airport,MV,Maldives,AS,Asia,-2419753,IFU,Yankee Glading,Cancelled,
I5HKg5,Dusty,Abbatini,Female,10,Venezuela,Kankesanturai Airport,LK,Sri Lanka,AS,Asia,-2188554,JAF,Suzanne Colbourne,On Time,
5fAfqC,Holly,Huggard,Male,9,Estonia,Niamtougou International Airport,TG,Togo,AF,Africa,-2319353,LRL,Eugenia Galgey,On Time,
NkZykl,Zonnya,Silcox,Female,9,Peru,Migalovo Air Base,RU,Russian Federation,EU,Europe,02.06.7266,KLD,Aidan Corwood,On Time,
O45FyA,Archibald,Frudd,Male,56,Slovenia,Zenata – Messali El Hadj Airport,DZ,Algeria,AF,Africa,8/24/2022,TLM,Gabriele Kelk,Cancelled,
OOo43r,Reinold,Renney,Male,77,China,Grozny North Airport,RU,Russian Federation,EU,Europe,-2170154,GRV,Helaine Pashen,Cancelled,
rjJNEg,Nicky,Crosio,Male,48,China,Kamphaeng Saen Airport,TH,Thailand,AS,Asia,-2483753,KDT,Catarina Borgnet,Delayed,
cz4j27,Marcus,Dutton,Male,70,China,Kobe Airport,JP,Japan,AS,Asia,-2343553,UKB,Virgil Totton,Delayed,
iO3Zvx,Amandi,Ray,Female,85,Brazil,Aeroclube Airport,BR,Brazil,SAM,South America,-2158154,0,Ara Leftwich,On Time,
VKYfM3,Dniren,Maillard,Female,79,Croatia,Matagami Airport,CA,Canada,NAM,North America,-2185454,YNM,Nancee Saffle,Delayed,
kDoMBY,Charlton,Bevis,Male,67,Peru,Francisco Sarabia International Airport,MX,Mexico,NAM,North America,6/14/2022,TRC,Laurene Bonny,Cancelled,
ysGiYX,Caryl,Houtbie,Male,10,Ethiopia,Corryong Airport,AU,Australia,OC,Oceania,12.05.7251,CYG,Elberta Krinks,On Time,
hI1SbY,Valentin,Prendergrass,Male,58,Colombia,Headingly Airport,AU,Australia,OC,Oceania,-2218954,HIP,Bellanca Shegog,Cancelled,
nWURpL,Yasmin,Edyson,Female,43,Brazil,Sucua Airport,EC,Ecuador,SAM,South America,-2358853,SUQ,Griffin Grelak,Delayed,
SGTWb2,Mead,Sheriff,Male,79,Thailand,Abbeville,FR,France,EU,Europe,6/17/2022,XAB,Norrie Graver,Delayed,
tzajXr,Richardo,Moroney,Male,86,Portugal,Gwalior Airport,IN,India,AS,Asia,-2176254,GWL,Bail Fraczkiewicz,On Time,
BVIFuK,Walther,Beddie,Male,67,United States,Mata'aho Airport,TO,Tonga,OC,Oceania,1/20/2022,NFO,Ayn Ciardo,Delayed,
0JNsrp,Gayel,Bruno,Female,82,Philippines,N'Délé Airport,CF,Central African Republic,AF,Africa,18.11.7268,NDL,Remus Woofendell,On Time,
6Bzxpp,Aldis,Du Hamel,Male,23,France,Dourados Airport,BR,Brazil,SAM,South America,-2419753,DOU,Sydney Moyers,Delayed,
57NPWB,Peder,Vernau,Male,12,China,Houlton International Airport,US,United States,NAM,North America,09.02.7257,HUL,Trude Chaman,On Time,
nmzCPN,Leola,Cokayne,Female,63,Portugal,Timişoara Traian Vuia Airport,RO,Romania,EU,Europe,-2118554,TSR,Boyce Hincham,Cancelled,
msWirH,Arlena,Rickaert,Female,1,Indonesia,Gazipaşa Airport,TR,Turkey,AS,Asia,1/21/2022,GZP,Hinze Biesterfeld,Cancelled,
MBR8k2,Lucita,Pixton,Female,71,Colombia,Plymouth Municipal Airport,US,United States,NAM,North America,5/24/2022,PYM,Joelly Dietsche,Delayed,
OqrWFz,Kass,Raith,Female,66,Costa Rica,Piatã Airport,BR,Brazil,SAM,South America,-2148954,0,Morgan Tregenna,Cancelled,
fNgIyk,Bryn,Torrijos,Female,59,Russia,Christiansted Harbor Seaplane Base,VI,"Virgin Islands, U.S.",NAM,North America,2/16/2022,SSB,Sadella Janas,Cancelled,
X7htUg,Marshal,Morcom,Male,35,Afghanistan,Simanggang Airport,MY,Malaysia,AS,Asia,7/23/2022,SGG,Liz Snartt,Cancelled,
r30hHV,Gauthier,Dunwoody,Male,84,Indonesia,Las Heras Airport,AR,Argentina,SAM,South America,-2322353,LHS,Valaria Normanell,On Time,
C1Wfxo,Wayland,Melrose,Male,26,Czech Republic,Shimojishima Airport,JP,Japan,AS,Asia,8/20/2022,SHI,Sanderson Cissen,On Time,
MynRgn,Penny,Lawful,Female,59,Costa Rica,Joslin Field Magic Valley Regional Airport,US,United States,NAM,North America,1/16/2022,TWF,Robinett Rominov,On Time,
ZBMutK,Adriana,Pablos,Female,72,Philippines,Juan Mendoza Airport,BO,"Bolivia, Plurinational State of",SAM,South America,5/22/2022,ORU,Melvin Culshaw,Delayed,
jPY12r,Alvie,Le Conte,Male,79,China,Friedrichshafen Airport,DE,Germany,EU,Europe,4/13/2022,FDH,Waverly Balding,Delayed,
Ff0nAB,Cornell,Woltering,Male,48,Sweden,Rabil Airport,CV,Cabo Verde,AF,Africa,9/25/2022,BVC,Wayne Lawrance,Delayed,
ePgzHI,Morissa,Nisby,Female,7,Indonesia,Freeman Municipal Airport,US,United States,NAM,North America,20.04.7259,SER,Mallory Kirckman,On Time,
odfSJR,Bone,Tuxell,Male,16,Poland,Chenega Bay Airport,US,United States,NAM,North America,8/19/2022,NCN,Gwenora Klement,On Time,
lHOroG,Carlita,Hawtry,Female,14,Colombia,Baganga airport,PH,Philippines,AS,Asia,-2267754,BNQ,Lotte Jaxon,Delayed,
L8gFhA,Mackenzie,Butterfint,Male,17,Indonesia,Boigu Airport,AU,Australia,OC,Oceania,-2094154,GIC,Standford Reedick,On Time,
lpLmAH,Stanfield,Burnell,Male,56,Philippines,Tasu Water Aerodrome,CA,Canada,NAM,North America,7/23/2022,YTU,Millard Spinks,Cancelled,
tOxWLf,Kristin,Holby,Female,49,Indonesia,Amery Municipal Airport,US,United States,NAM,North America,3/17/2022,AHH,Maggy Storry,Cancelled,
qVY0y1,Ly,Brunning,Male,21,Russia,Albert Lea Municipal Airport,US,United States,NAM,North America,-2477653,AEL,Alexina Nurdin,Delayed,
QzhVNt,Lavena,Momford,Female,45,Indonesia,Kalkgurung Airport,AU,Australia,OC,Oceania,6/29/2022,KFG,Benson Blewitt,On Time,
nhdKtb,Gladi,Stenners,Female,26,France,Bernay – St Martin Airport,FR,France,EU,Europe,3/27/2022,XBX,Adair Hehir,Cancelled,
woTQ4v,Elvin,Cracoe,Male,71,China,Sissano Airport,PG,Papua New Guinea,OC,Oceania,1/27/2022,SIZ,Viva Bankhurst,Cancelled,
JPI9f8,Tandie,Bohlens,Female,89,China,Atsugi Naval Air Facility,JP,Japan,AS,Asia,1/15/2022,NJA,Audra Rodders,On Time,
e66Whe,Teresa,Lillicrap,Female,6,Afghanistan,Imperial Municipal Airport,US,United States,NAM,North America,1/31/2022,IML,Michele Smeaton,Cancelled,
P3vTbo,Conroy,Roser,Male,17,Russia,Qazvin Airport,IR,"Iran, Islamic Republic of",AS,Asia,4/29/2022,GZW,Shelden Georgescu,On Time,
jq5iQR,Ivory,Ricoald,Female,4,China,Medina Airport,CO,Colombia,SAM,South America,16.07.7250,MND,Rodrique Griffith,On Time,
jfrowu,Zachariah,Bowman,Male,15,Indonesia,Cruzeiro do Sul Airport,BR,Brazil,SAM,South America,-2231154,CZS,Rakel Lewington,Cancelled,
KUp20u,Annabela,Rockhill,Female,90,Bosnia and Herzegovina,Pellston Regional Airport of Emmet County Airport,US,United States,NAM,North America,-2133654,PLN,Patin Kiddell,Cancelled,
RWtkPk,Hallsy,Scudders,Male,43,China,Vangaindrano Airport,MG,Madagascar,AF,Africa,15.10.7267,VND,Babbette Dee,On Time,
99CMlQ,Bendicty,Will,Male,11,Philippines,Santa Genoveva Airport,BR,Brazil,SAM,South America,-2182454,GYN,Putnam Brindle,Delayed,
hhGKGx,Brett,Robken,Female,24,Israel,Sócrates Mariani Bittencourt Airport,BR,Brazil,SAM,South America,9/18/2022,BMS,Sargent Ragborne,On Time,
iSv4xG,Ralph,Cheney,Male,69,Poland,Cabinda Airport,AO,Angola,AF,Africa,7/15/2022,CAB,Georg Foxen,Delayed,
r25oP2,Shena,Stollsteimer,Female,69,Poland,Dumatumbun Airport,ID,Indonesia,AS,Asia,29.03.7267,LUV,Armin Neissen,Delayed,
BqNHif,Alberta,Muckleston,Female,45,France,Kraków John Paul II International Airport,PL,Poland,EU,Europe,-2285854,KRK,Gal Hadwen,Cancelled,
LPDQPU,Thomas,Lampaert,Male,42,South Africa,Mojica Airport,CR,Costa Rica,NAM,North America,-2167154,CSC,Kelci Goudard,Delayed,
mycGM1,Anna-diana,Iseton,Female,73,Philippines,San Rafael Airport,CL,Chile,SAM,South America,6/13/2022,LOB,Clovis Wyness,Delayed,
pVjpXT,Kameko,Dolohunty,Female,54,Indonesia,Njombe Airport,TZ,"Tanzania, United Republic of",AF,Africa,8/15/2022,JOM,Shannan Feechan,Cancelled,
GkiLHE,Syman,Lisciandri,Male,60,New Caledonia,Greater Cumberland Regional Airport,US,United States,NAM,North America,-2100254,CBE,Archibald Hiddsley,Cancelled,
Z9HPub,Francklin,Di Meo,Male,52,Japan,Tadoule Lake Airport,CA,Canada,NAM,North America,4/28/2022,XTL,Durand Kimber,Delayed,
LXtDrr,Herbert,Petkovic,Male,41,Solomon Islands,Gannan Xiahe Airport,CN,China,AS,Asia,3/20/2022,GXH,Lissy Lockhead,Delayed,
RZ5a4G,Pace,Gerholz,Male,38,China,Zhigansk Airport,RU,Russian Federation,AS,Asia,3/20/2022,ZIX,Gena Girodier,Cancelled,
aOYdlh,Albert,Lorne,Male,89,Armenia,Bultfontein Airport,ZA,South Africa,AF,Africa,-2468453,UTE,Hamish Abelevitz,Cancelled,
nkZVvv,Ulberto,McGreay,Male,50,China,Fort Worth Alliance Airport,US,United States,NAM,North America,9/17/2022,AFW,Barn Antosik,Delayed,
Wll3oT,Joelle,Blanque,Female,7,Philippines,Idiofa Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,-2194654,IDF,Tate Belchem,On Time,
zn780W,Humbert,Vinnicombe,Male,40,Poland,Sawan Airport,ID,Indonesia,AS,Asia,1/23/2022,RZS,Monro Dockrey,Delayed,
kumaO0,Mel,McClurg,Female,8,Russia,Mbuji Mayi Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,19.12.7266,MJM,Janine Ridulfo,On Time,
zeXPgh,Sawyer,Bernhard,Male,58,Benin,Rocky Mountain Metropolitan Airport,US,United States,NAM,North America,-2218954,BJC,Ira Sheeres,On Time,
EWjFm2,Marco,Gerold,Male,74,Cuba,Kasonombe Airport,PG,Papua New Guinea,OC,Oceania,-2206654,KSB,Nicky Burleton,Delayed,
qh1Gop,Nadeen,Jerosch,Female,17,China,Chino Airport,US,United States,NAM,North America,2/15/2022,CNO,Lucio Vedntyev,Cancelled,
IAwmMv,Ewell,Ferenczy,Male,10,China,Jaboticabal Airport,BR,Brazil,SAM,South America,9/18/2022,0,Tonya Houlridge,Cancelled,
PCHw7c,Garrett,Dionisi,Male,9,Bolivia,Dhanbad Airport,IN,India,AS,Asia,2/25/2022,DBD,Constancy Gallienne,Delayed,
HlgvCD,Dewitt,Courtliff,Male,4,Argentina,Monte Alegre Airport,BR,Brazil,SAM,South America,01.11.7256,MTE,Gayel McSparran,Delayed,
o3qVEN,Nancie,Wisdom,Female,18,Brazil,Alverca Air Base,PT,Portugal,EU,Europe,-2483753,AVR,Annabelle Treagus,On Time,
5hMJSz,Catlin,Kersting,Female,61,China,Wedau Airport,PG,Papua New Guinea,OC,Oceania,10.01.7259,WED,Ethe Garvan,Cancelled,
k2InGy,Gelya,Burnside,Female,36,Sweden,Gebe Airport,ID,Indonesia,AS,Asia,5/31/2022,GEB,Norene Gosselin,Delayed,
fH1DvR,Julissa,Iacovino,Female,68,Brazil,Kuching International Airport,MY,Malaysia,AS,Asia,7/19/2022,KCH,Ilyse Subhan,On Time,
FGFCG4,Saunders,Capps,Male,89,China,Dr. Babasaheb Ambedkar International Airport,IN,India,AS,Asia,7/14/2022,NAG,Westley Quilkin,Cancelled,
TzCKYY,Flint,Jukes,Male,81,Indonesia,Goondiwindi Airport,AU,Australia,OC,Oceania,8/22/2022,GOO,Deirdre Bothie,On Time,
Sby8BJ,Aindrea,McCarney,Female,43,China,Paya Lebar Air Base,SG,Singapore,AS,Asia,5/26/2022,QPG,Marie Bestwall,On Time,
CEAihC,D'arcy,Renachowski,Male,34,Brazil,Muş Airport,TR,Turkey,AS,Asia,-2340753,MSR,Ugo Buckland,On Time,
Iv4VQw,Findley,Lebbern,Male,78,China,Hamid Karzai International Airport,AF,Afghanistan,AS,Asia,03.03.7249,KBL,Saul Scarborough,On Time,
HQTuog,Antonin,Parvin,Male,27,Portugal,Burlington International Airport,US,United States,NAM,North America,20.05.7257,BTV,Bendicty Filyushkin,On Time,
IAkm2M,Quill,Prendeville,Male,8,Chile,Chapais Airport,CA,Canada,NAM,North America,-2133654,YMT,Isac Phlippsen,Cancelled,
ZUDu9Z,Joye,McInnery,Female,79,Afghanistan,Tiree Airport,GB,United Kingdom,EU,Europe,28.12.7249,TRE,Shaine Widdicombe,Cancelled,
sNFSas,Florina,Eim,Female,79,Sweden,Selbang Airport,PG,Papua New Guinea,OC,Oceania,-2270554,SBC,Jared Gilbey,Cancelled,
JFggU3,Janeta,Stabler,Female,85,Uruguay,Kitoi Bay Seaplane Base,US,United States,NAM,North America,-2258554,KKB,Katya St. Louis,On Time,
HLnJ5n,Anatole,Wotton,Male,63,Croatia,Santa Cruz/Graciosa Bay/Luova Airport,SB,Solomon Islands,OC,Oceania,-2346653,SCZ,Vale Frazier,On Time,
GQeDe0,Fons,Driscoll,Male,83,Germany,John Glenn Columbus International Airport,US,United States,NAM,North America,9/27/2022,CMH,Rab Bowland,Delayed,
EPBhFg,Othello,Leith,Male,59,Zimbabwe,Yedinka Airport,RU,Russian Federation,EU,Europe,-2371153,EDN,Aleksandr Noddles,On Time,
qf2S4I,Mayor,Giabucci,Male,38,Brazil,Porterville Municipal Airport,US,United States,NAM,North America,-2371153,PTV,Skippy Dietzler,On Time,
AZR0qS,Mandi,Theurer,Female,30,China,Southwest Minnesota Regional Airport - Marshall/Ryan Field,US,United States,NAM,North America,5/29/2022,MML,Iormina Sigfrid,Cancelled,
mR1lTF,Debbi,Causby,Female,28,China,Watertown International Airport,US,United States,NAM,North America,5/24/2022,ART,Nathan Hache,On Time,
ylLq7u,Rudd,Godbolt,Male,26,Thailand,Long Xuyên Airport,VN,Viet Nam,AS,Asia,8/24/2022,XLO,Lynnelle Rickwood,On Time,
t3veis,Walsh,Brasse,Male,55,Kazakhstan,Yuma MCAS/Yuma International Airport,US,United States,NAM,North America,9/15/2022,YUM,Eustacia Bolesworth,Cancelled,
ox4V2E,Coletta,Orbine,Female,14,China,Sendai Airport,JP,Japan,AS,Asia,6/16/2022,SDJ,Nessi Boman,Cancelled,
SNl9EE,Koren,Dethloff,Female,75,Senegal,Wang-an Airport,TW,"Taiwan, Province of China",AS,Asia,5/17/2022,WOT,Shell Greenside,On Time,
L3JAez,Ryun,Shewsmith,Male,72,Albania,Mogador Airport,MA,Morocco,AF,Africa,8/29/2022,ESU,Quill Babbe,Cancelled,
PbW40E,Colleen,Lydon,Female,28,China,Quảng Ngãi Airfield,VN,Viet Nam,AS,Asia,-2103254,XNG,Mychal Penas,On Time,
YrdNaR,Verney,Paolillo,Male,56,Japan,Gatow Airport,DE,Germany,EU,Europe,28.11.7251,GWW,Mercie Muller,Delayed,
Xbtkyq,Andreana,Kobera,Female,81,Dominican Republic,Licenciado Gustavo Díaz Ordaz International Airport,MX,Mexico,NAM,North America,20.08.7251,PVR,Doralynn Becket,Cancelled,
CtjCf9,Lonna,Lippini,Female,75,China,Dolpa Airport,NP,Nepal,AS,Asia,24.07.7256,DOP,Gasper Wernher,On Time,
sz2J2N,Reta,Godin,Female,62,China,Carbon County Regional/Buck Davis Field,US,United States,NAM,North America,-2276754,PUC,Gillian Elwin,On Time,
u3L4TW,Granville,Swatton,Male,74,Colombia,Chetumal International Airport,MX,Mexico,NAM,North America,-2288954,CTM,Alyssa Pawelke,Cancelled,
hPnN6j,Evelina,Losbie,Female,88,Japan,Taganrog Yuzhny Airport,RU,Russian Federation,EU,Europe,-2081954,TGK,Parnell Gebhard,Cancelled,
e6CQjk,Jobye,Fullick,Female,43,Argentina,Gimhae International Airport,KR,"Korea, Republic of",AS,Asia,-2322353,PUS,Jamil Domnin,Delayed,
yug6Wt,Yancy,Labet,Male,60,Philippines,Emo River Airstrip,PG,Papua New Guinea,OC,Oceania,5/22/2022,EMO,Aridatha Roughsedge,On Time,
N23DOi,Randee,Vertey,Female,20,Japan,San Pedro Airport,CI,Côte d'Ivoire,AF,Africa,6/18/2022,SPY,Jeane Postan,On Time,
D8Ag7h,Pennie,Diglin,Male,84,Finland,Santa Izabel do Morro Airport,BR,Brazil,SAM,South America,3/29/2022,IDO,Monti Inglesfield,On Time,
vR9kdr,Rowney,MacCardle,Male,12,Philippines,San Javier Airport,ES,Spain,EU,Europe,-2380153,MJV,Willa Moland,On Time,
ejas9w,Hammad,Walklett,Male,37,Ecuador,La Grande Rivière Airport,CA,Canada,NAM,North America,9/28/2022,YGL,Verney Gegg,On Time,
Dr9gMd,Maura,Harm,Female,23,Indonesia,Sterling Municipal Airport,US,United States,NAM,North America,-2468453,STK,Honoria Wherrit,Cancelled,
6LuKD4,Avigdor,Branton,Male,82,El Salvador,Flin Flon Airport,CA,Canada,NAM,North America,20.05.7257,YFO,Penny Drackford,Cancelled,
B46aOu,Baryram,McLanaghan,Male,78,China,Vicecomodoro Angel D. La Paz Aragonés Airport,AR,Argentina,SAM,South America,2/22/2022,SDE,Rudolf Esgate,Cancelled,
uvg3Hi,Deane,Coan,Male,19,Russia,Beira Lake Seaplane Base,LK,Sri Lanka,AS,Asia,4/26/2022,BYV,Arly Molyneaux,On Time,
PDwMrB,Sheelagh,Faustin,Female,38,Philippines,Brigadeiro Camarão Airport,BR,Brazil,SAM,South America,28.08.7257,BVH,Early Govan,On Time,
V8CLBA,Darcie,Heeks,Female,7,Peru,Quonset State Airport,US,United States,NAM,North America,07.05.7248,NCO,Antonietta Leatherborrow,Cancelled,
Q7j3mW,Lane,Brummell,Female,8,Norway,Swan River Airport,CA,Canada,NAM,North America,4/14/2022,ZJN,Sasha Povlsen,Cancelled,
CBlzE1,Desiree,MacTerlagh,Female,84,Poland,Can Tho International Airport,VN,Viet Nam,AS,Asia,-2243254,VCA,Eleen Condy,Delayed,
oyLBuU,Joanna,Pidon,Female,33,United States,Along Airport,IN,India,AS,Asia,-2139754,IXV,Sybila Fearneley,On Time,
RiPBkO,Chester,Parzis,Male,57,Norway,Heritage Field,US,United States,NAM,North America,-2160954,PTW,Malinda Leades,Delayed,
plbuBl,Heinrik,Zellick,Male,55,Brazil,Wuvulu Island Airport,PG,Papua New Guinea,OC,Oceania,3/27/2022,WUV,Cully Dudliston,On Time,
oBVJ7h,Katya,Bister,Female,18,Croatia,Mzuzu Airport,MW,Malawi,AF,Africa,6/16/2022,ZZU,Gaynor Rubenczyk,Delayed,
qfvf8b,Jolynn,Saint,Female,42,South Korea,Ponca City Regional Airport,US,United States,NAM,North America,-2228054,PNC,Darryl Luscombe,On Time,
ZqkM4L,Gaby,Shearston,Female,79,China,Kiffa Airport,MR,Mauritania,AF,Africa,-2304254,KFA,Roman Satterley,On Time,
PuUU6N,Davis,Heathfield,Male,14,Brazil,Lancang Jingmai Airport,CN,China,AS,Asia,-2267754,JMJ,Tony Forsyth,Cancelled,
vobab0,Johnnie,Ferro,Male,30,Serbia,Peshawar International Airport,PK,Pakistan,AS,Asia,-2167154,PEW,Marius Koppke,Cancelled,
82IjhD,Murdoch,McKeever,Male,46,Czech Republic,Agra Airport,IN,India,AS,Asia,-2142854,AGR,Annmarie Tofts,Delayed,
VL1nOf,Dela,Beesley,Female,9,Antigua and Barbuda,Awar Airport,PG,Papua New Guinea,OC,Oceania,9/23/2022,AWR,Morganica Van der Kruijs,Cancelled,
WRoj66,Aubrette,Cattonnet,Female,18,Peru,Industrial Airpark,US,United States,NAM,North America,5/21/2022,HBB,Tasha Flode,Cancelled,
